call_id,call_date,hcp_id,rep_id,product_id,channel,sample_dropped
CALL000000399,2024-11-20,HCP000009,REP015,P001,Rep Call,False
CALL000000400,2024-11-29,HCP000009,REP015,P001,Rep Call,False
CALL000000401,2024-11-28,HCP000009,REP015,P001,Rep Call,True
CALL000000402,2025-01-18,HCP000009,REP015,P001,Rep Call,False
CALL000000403,2025-01-05,HCP000009,REP015,P001,Rep Call,False
CALL000000404,2025-02-24,HCP000009,REP015,P001,Rep Call,False
CALL000000405,2025-04-26,HCP000009,REP015,P001,Rep Call,False
CALL000000406,2025-06-17,HCP000009,REP015,P001,Rep Call,False
CALL000000407,2025-06-03,HCP000009,REP015,P001,Rep Call,False
CALL000000408,2025-08-30,HCP000009,REP015,P001,Rep Call,True
CALL000000409,2025-08-13,HCP000009,REP015,P001,Rep Call,False
CALL000000410,2025-09-25,HCP000009,REP015,P001,Rep Call,False
CALL000000411,2025-09-29,HCP000009,REP015,P001,Rep Call,False
CALL000000412,2025-11-12,HCP000009,REP015,P001,Rep Call,False
CALL000000413,2025-11-22,HCP000009,REP015,P001,Rep Call,True
CALL000000414,2025-12-28,HCP000009,REP015,P001,Rep Call,False
CALL000000415,2023-01-04,HCP000010,REP008,P001,Rep Call,False
CALL000000416,2023-03-12,HCP000010,REP008,P001,Rep Call,True
CALL000000417,2023-03-18,HCP000010,REP008,P001,Rep Call,False
CALL000000418,2023-05-06,HCP000010,REP008,P001,Rep Call,False
CALL000000419,2023-05-31,HCP000010,REP008,P001,Rep Call,False
CALL000000420,2023-05-28,HCP000010,REP008,P001,Rep Call,False
CALL000000421,2023-05-05,HCP000010,REP008,P001,Rep Call,True
CALL000000422,2023-06-13,HCP000010,REP008,P001,Rep Call,False
CALL000000423,2023-06-17,HCP000010,REP008,P001,Rep Call,False
CALL000000424,2023-06-10,HCP000010,REP008,P001,Rep Call,True
CALL000000425,2023-07-09,HCP000010,REP008,P001,Rep Call,False
CALL000000426,2023-07-02,HCP000010,REP008,P001,Rep Call,True
CALL000000427,2023-08-25,HCP000010,REP008,P001,Rep Call,True
CALL000000428,2023-08-14,HCP000010,REP008,P001,Rep Call,False
CALL000000429,2023-08-09,HCP000010,REP008,P001,Rep Call,True
CALL000000430,2023-09-10,HCP000010,REP008,P001,Rep Call,False
CALL000000431,2023-09-04,HCP000010,REP008,P001,Rep Call,False
CALL000000432,2023-10-22,HCP000010,REP008,P001,Rep Call,False
CALL000000433,2023-10-10,HCP000010,REP008,P001,Rep Call,False
CALL000000434,2023-10-17,HCP000010,REP008,P001,Rep Call,False
CALL000000435,2023-11-09,HCP000010,REP008,P001,Rep Call,False
CALL000000436,2023-11-11,HCP000010,REP008,P001,Rep Call,True
CALL000000437,2023-11-22,HCP000010,REP008,P001,Rep Call,False
CALL000000438,2023-11-03,HCP000010,REP008,P001,Rep Call,False
CALL000000439,2023-12-10,HCP000010,REP008,P001,Rep Call,True
CALL000000440,2023-12-05,HCP000010,REP008,P001,Rep Call,False
CALL000000441,2024-01-21,HCP000010,REP008,P001,Rep Call,False
CALL000000442,2024-02-28,HCP000010,REP008,P001,Rep Call,True
CALL000000443,2024-04-11,HCP000010,REP008,P001,Rep Call,False
CALL000000444,2024-05-29,HCP000010,REP008,P001,Rep Call,False
CALL000000445,2024-06-15,HCP000010,REP008,P001,Rep Call,False
CALL000000446,2024-06-07,HCP000010,REP008,P001,Rep Call,False
CALL000000447,2024-06-26,HCP000010,REP008,P001,Rep Call,False
CALL000000448,2024-06-12,HCP000010,REP008,P001,Rep Call,False
CALL000000449,2024-07-06,HCP000010,REP008,P001,Rep Call,False
CALL000000450,2024-08-21,HCP000010,REP008,P001,Rep Call,False
CALL000000451,2024-09-25,HCP000010,REP008,P001,Rep Call,False
CALL000000452,2024-09-04,HCP000010,REP008,P001,Rep Call,False
CALL000000453,2024-10-16,HCP000010,REP008,P001,Rep Call,False
CALL000000454,2024-10-15,HCP000010,REP008,P001,Rep Call,True
CALL000000455,2024-10-23,HCP000010,REP008,P001,Rep Call,True
CALL000000456,2024-11-18,HCP000010,REP008,P001,Rep Call,False
CALL000000457,2024-12-25,HCP000010,REP008,P001,Rep Call,False
CALL000000458,2024-12-26,HCP000010,REP008,P001,Rep Call,False
CALL000000459,2024-12-29,HCP000010,REP008,P001,Rep Call,False
CALL000000460,2025-01-14,HCP000010,REP008,P001,Rep Call,False
CALL000000461,2025-01-29,HCP000010,REP008,P001,Rep Call,False
CALL000000462,2025-01-30,HCP000010,REP008,P001,Rep Call,False
CALL000000463,2025-02-17,HCP000010,REP008,P001,Rep Call,True
CALL000000464,2025-02-21,HCP000010,REP008,P001,Rep Call,True
CALL000000465,2025-02-11,HCP000010,REP008,P001,Rep Call,False
CALL000000466,2025-02-18,HCP000010,REP008,P001,Rep Call,False
CALL000000467,2025-03-04,HCP000010,REP008,P001,Rep Call,True
CALL000000468,2025-04-29,HCP000010,REP008,P001,Rep Call,False
CALL000000469,2025-05-24,HCP000010,REP008,P001,Rep Call,False
CALL000000470,2025-05-12,HCP000010,REP008,P001,Rep Call,True
CALL000000471,2025-05-13,HCP000010,REP008,P001,Rep Call,False
CALL000000472,2025-07-09,HCP000010,REP008,P001,Rep Call,False
CALL000000473,2025-07-08,HCP000010,REP008,P001,Rep Call,False
CALL000000474,2025-08-25,HCP000010,REP008,P001,Rep Call,False
CALL000000475,2025-08-06,HCP000010,REP008,P001,Rep Call,False
CALL000000476,2025-08-06,HCP000010,REP008,P001,Rep Call,False
CALL000000477,2025-09-06,HCP000010,REP008,P001,Rep Call,True
CALL000000478,2025-09-09,HCP000010,REP008,P001,Rep Call,False
CALL000000479,2025-10-28,HCP000010,REP008,P001,Rep Call,False
CALL000000480,2025-11-08,HCP000010,REP008,P001,Rep Call,False
CALL000000481,2025-11-11,HCP000010,REP008,P001,Rep Call,True
CALL000000482,2025-11-14,HCP000010,REP008,P001,Rep Call,True
CALL000000483,2025-11-18,HCP000010,REP008,P001,Rep Call,False
CALL000000484,2025-11-15,HCP000010,REP008,P001,Rep Call,False
CALL000000485,2025-11-14,HCP000010,REP008,P001,Rep Call,False
CALL000000486,2025-11-18,HCP000010,REP008,P001,Rep Call,False
CALL000000487,2023-02-22,HCP000011,REP008,P001,Rep Call,False
CALL000000488,2023-03-31,HCP000011,REP008,P001,Rep Call,False
CALL000000489,2023-06-30,HCP000011,REP008,P001,Rep Call,False
CALL000000490,2023-10-18,HCP000011,REP008,P001,Rep Call,False
CALL000000491,2024-02-27,HCP000011,REP008,P001,Rep Call,True
CALL000000492,2024-04-28,HCP000011,REP008,P001,Rep Call,False
CALL000000493,2024-05-01,HCP000011,REP008,P001,Rep Call,False
CALL000000494,2024-07-14,HCP000011,REP008,P001,Rep Call,False
CALL000000495,2024-08-21,HCP000011,REP008,P001,Rep Call,False
CALL000000496,2024-09-01,HCP000011,REP008,P001,Rep Call,True
CALL000000497,2024-11-05,HCP000011,REP008,P001,Rep Call,False
CALL000000498,2025-05-13,HCP000011,REP008,P001,Rep Call,False
CALL000000499,2025-06-20,HCP000011,REP008,P001,Rep Call,False
CALL000000500,2025-08-13,HCP000011,REP008,P001,Rep Call,True
CALL000000501,2023-02-18,HCP000012,REP010,P001,Rep Call,False
CALL000000502,2023-02-08,HCP000012,REP010,P001,Rep Call,False
CALL000000503,2023-04-28,HCP000012,REP010,P001,Rep Call,False
CALL000000504,2023-09-07,HCP000012,REP010,P001,Rep Call,False
CALL000000505,2023-10-17,HCP000012,REP010,P001,Rep Call,False
CALL000000506,2023-10-02,HCP000012,REP010,P001,Rep Call,False
CALL000000507,2023-12-04,HCP000012,REP010,P001,Rep Call,False
CALL000000508,2024-01-25,HCP000012,REP010,P001,Rep Call,False
CALL000000509,2024-03-05,HCP000012,REP010,P001,Rep Call,False
CALL000000510,2024-10-24,HCP000012,REP010,P001,Rep Call,False
CALL000000511,2024-10-09,HCP000012,REP010,P001,Rep Call,False
CALL000000512,2024-12-22,HCP000012,REP010,P001,Rep Call,False
CALL000000513,2024-12-05,HCP000012,REP010,P001,Rep Call,False
CALL000000514,2025-03-31,HCP000012,REP010,P001,Rep Call,False
CALL000000515,2025-04-16,HCP000012,REP010,P001,Rep Call,False
CALL000000516,2025-05-25,HCP000012,REP010,P001,Rep Call,False
CALL000000517,2025-05-07,HCP000012,REP010,P001,Rep Call,False
CALL000000518,2025-07-11,HCP000012,REP010,P001,Rep Call,True
CALL000000519,2025-08-19,HCP000012,REP010,P001,Rep Call,True
CALL000000520,2025-10-16,HCP000012,REP010,P001,Rep Call,False
CALL000000521,2025-11-11,HCP000012,REP010,P001,Rep Call,False
CALL000000522,2025-12-24,HCP000012,REP010,P001,Rep Call,False
CALL000000523,2023-02-23,HCP000013,REP008,P001,Rep Call,True
CALL000000524,2023-02-07,HCP000013,REP008,P001,Rep Call,False
CALL000000525,2023-03-29,HCP000013,REP008,P001,Rep Call,False
CALL000000526,2023-03-17,HCP000013,REP008,P001,Rep Call,False
CALL000000527,2023-04-01,HCP000013,REP008,P001,Rep Call,False
CALL000000528,2023-06-27,HCP000013,REP008,P001,Rep Call,False
CALL000000529,2023-07-26,HCP000013,REP008,P001,Rep Call,True
CALL000000530,2023-07-06,HCP000013,REP008,P001,Rep Call,True
CALL000000531,2023-10-01,HCP000013,REP008,P001,Rep Call,False
CALL000000532,2023-11-04,HCP000013,REP008,P001,Rep Call,False
CALL000000533,2023-11-10,HCP000013,REP008,P001,Rep Call,False
CALL000000534,2023-12-20,HCP000013,REP008,P001,Rep Call,False
CALL000000535,2024-01-14,HCP000013,REP008,P001,Rep Call,False
CALL000000536,2024-04-24,HCP000013,REP008,P001,Rep Call,False
CALL000000537,2024-05-28,HCP000013,REP008,P001,Rep Call,False
CALL000000538,2024-07-24,HCP000013,REP008,P001,Rep Call,False
CALL000000539,2024-07-08,HCP000013,REP008,P001,Rep Call,False
CALL000000540,2024-08-09,HCP000013,REP008,P001,Rep Call,True
CALL000000541,2024-08-11,HCP000013,REP008,P001,Rep Call,False
CALL000000542,2024-09-21,HCP000013,REP008,P001,Rep Call,False
CALL000000543,2024-10-31,HCP000013,REP008,P001,Rep Call,False
CALL000000544,2024-11-07,HCP000013,REP008,P001,Rep Call,False
CALL000000545,2024-12-17,HCP000013,REP008,P001,Rep Call,False
CALL000000546,2024-12-16,HCP000013,REP008,P001,Rep Call,False
CALL000000547,2025-01-20,HCP000013,REP008,P001,Rep Call,False
CALL000000548,2025-03-19,HCP000013,REP008,P001,Rep Call,False
CALL000000549,2025-04-30,HCP000013,REP008,P001,Rep Call,False
CALL000000550,2025-09-29,HCP000013,REP008,P001,Rep Call,False
CALL000000551,2025-11-04,HCP000013,REP008,P001,Rep Call,True
CALL000000552,2025-12-30,HCP000013,REP008,P001,Rep Call,False
CALL000000553,2023-01-05,HCP000014,REP020,P001,Rep Call,False
CALL000000554,2023-02-07,HCP000014,REP020,P001,Rep Call,False
CALL000000555,2023-02-23,HCP000014,REP020,P001,Rep Call,False
CALL000000556,2023-05-07,HCP000014,REP020,P001,Rep Call,False
CALL000000557,2023-05-23,HCP000014,REP020,P001,Rep Call,False
CALL000000558,2023-05-27,HCP000014,REP020,P001,Rep Call,True
CALL000000559,2023-06-29,HCP000014,REP020,P001,Rep Call,False
CALL000000560,2023-06-14,HCP000014,REP020,P001,Rep Call,False
CALL000000561,2023-07-02,HCP000014,REP020,P001,Rep Call,False
CALL000000562,2023-07-10,HCP000014,REP020,P001,Rep Call,False
CALL000000563,2023-08-13,HCP000014,REP020,P001,Rep Call,False
CALL000000564,2024-01-13,HCP000014,REP020,P001,Rep Call,False
CALL000000565,2024-01-31,HCP000014,REP020,P001,Rep Call,True
CALL000000566,2024-04-17,HCP000014,REP020,P001,Rep Call,True
CALL000000567,2024-06-01,HCP000014,REP020,P001,Rep Call,True
CALL000000568,2024-07-27,HCP000014,REP020,P001,Rep Call,False
CALL000000569,2024-09-17,HCP000014,REP020,P001,Rep Call,False
CALL000000570,2024-09-06,HCP000014,REP020,P001,Rep Call,False
CALL000000571,2024-12-30,HCP000014,REP020,P001,Rep Call,False
CALL000000572,2024-12-30,HCP000014,REP020,P001,Rep Call,False
CALL000000573,2025-01-23,HCP000014,REP020,P001,Rep Call,True
CALL000000574,2025-03-07,HCP000014,REP020,P001,Rep Call,False
CALL000000575,2025-04-16,HCP000014,REP020,P001,Rep Call,False
CALL000000576,2025-04-25,HCP000014,REP020,P001,Rep Call,True
CALL000000577,2025-05-22,HCP000014,REP020,P001,Rep Call,True
CALL000000578,2025-07-08,HCP000014,REP020,P001,Rep Call,True
CALL000000579,2025-08-19,HCP000014,REP020,P001,Rep Call,True
CALL000000580,2025-08-29,HCP000014,REP020,P001,Rep Call,False
CALL000000581,2025-09-27,HCP000014,REP020,P001,Rep Call,False
CALL000000582,2025-10-24,HCP000014,REP020,P001,Rep Call,False
CALL000000583,2025-10-02,HCP000014,REP020,P001,Rep Call,False
CALL000000584,2025-10-20,HCP000014,REP020,P001,Rep Call,False
CALL000000585,2025-11-20,HCP000014,REP020,P001,Rep Call,True
CALL000000586,2025-12-23,HCP000014,REP020,P001,Rep Call,False
CALL000000587,2025-12-17,HCP000014,REP020,P001,Rep Call,False
CALL000000588,2023-01-10,HCP000015,REP010,P001,Rep Call,True
CALL000000589,2023-04-03,HCP000015,REP010,P001,Rep Call,False
CALL000000590,2023-06-07,HCP000015,REP010,P001,Rep Call,False
CALL000000591,2023-07-03,HCP000015,REP010,P001,Rep Call,False
CALL000000592,2024-02-21,HCP000015,REP010,P001,Rep Call,False
CALL000000593,2024-03-10,HCP000015,REP010,P001,Rep Call,False
CALL000000594,2024-04-26,HCP000015,REP010,P001,Rep Call,True
CALL000000595,2024-05-09,HCP000015,REP010,P001,Rep Call,True
CALL000000596,2025-11-05,HCP000015,REP010,P001,Rep Call,False
CALL000000597,2023-06-30,HCP000016,REP003,P001,Rep Call,False
CALL000000598,2023-06-19,HCP000016,REP003,P001,Rep Call,False
CALL000000599,2023-07-09,HCP000016,REP003,P001,Rep Call,False
CALL000000600,2024-01-29,HCP000016,REP003,P001,Rep Call,False
CALL000000601,2024-02-01,HCP000016,REP003,P001,Rep Call,False
CALL000000602,2024-06-15,HCP000016,REP003,P001,Rep Call,False
CALL000000603,2024-09-30,HCP000016,REP003,P001,Rep Call,False
CALL000000604,2024-11-30,HCP000016,REP003,P001,Rep Call,False
CALL000000605,2024-12-11,HCP000016,REP003,P001,Rep Call,False
CALL000000606,2025-12-17,HCP000016,REP003,P001,Rep Call,False
CALL000000607,2023-01-02,HCP000017,REP004,P001,Rep Call,False
CALL000000608,2023-01-28,HCP000017,REP004,P001,Rep Call,True
CALL000000609,2023-02-27,HCP000017,REP004,P001,Rep Call,False
CALL000000610,2023-04-08,HCP000017,REP004,P001,Rep Call,False
CALL000000611,2023-04-21,HCP000017,REP004,P001,Rep Call,False
CALL000000612,2023-04-30,HCP000017,REP004,P001,Rep Call,True
CALL000000613,2023-05-25,HCP000017,REP004,P001,Rep Call,False
CALL000000614,2023-07-06,HCP000017,REP004,P001,Rep Call,True
CALL000000615,2024-02-29,HCP000017,REP004,P001,Rep Call,False
CALL000000616,2024-06-11,HCP000017,REP004,P001,Rep Call,False
CALL000000617,2024-06-28,HCP000017,REP004,P001,Rep Call,False
CALL000000618,2024-06-10,HCP000017,REP004,P001,Rep Call,False
CALL000000619,2024-07-04,HCP000017,REP004,P001,Rep Call,False
CALL000000620,2024-07-24,HCP000017,REP004,P001,Rep Call,False
CALL000000621,2024-08-29,HCP000017,REP004,P001,Rep Call,False
CALL000000622,2024-10-31,HCP000017,REP004,P001,Rep Call,False
CALL000000623,2024-11-23,HCP000017,REP004,P001,Rep Call,False
CALL000000624,2024-11-09,HCP000017,REP004,P001,Rep Call,True
CALL000000625,2024-11-20,HCP000017,REP004,P001,Rep Call,False
CALL000000626,2024-12-14,HCP000017,REP004,P001,Rep Call,False
CALL000000627,2025-02-21,HCP000017,REP004,P001,Rep Call,False
CALL000000628,2025-02-15,HCP000017,REP004,P001,Rep Call,False
CALL000000629,2025-03-24,HCP000017,REP004,P001,Rep Call,False
CALL000000630,2025-04-11,HCP000017,REP004,P001,Rep Call,False
CALL000000631,2025-05-29,HCP000017,REP004,P001,Rep Call,True
CALL000000632,2025-05-17,HCP000017,REP004,P001,Rep Call,False
CALL000000633,2025-05-10,HCP000017,REP004,P001,Rep Call,False
CALL000000634,2025-05-19,HCP000017,REP004,P001,Rep Call,False
CALL000000635,2025-07-11,HCP000017,REP004,P001,Rep Call,False
CALL000000636,2025-07-19,HCP000017,REP004,P001,Rep Call,True
CALL000000637,2025-08-03,HCP000017,REP004,P001,Rep Call,True
CALL000000638,2025-09-20,HCP000017,REP004,P001,Rep Call,False
CALL000000639,2025-09-04,HCP000017,REP004,P001,Rep Call,False
CALL000000640,2025-10-19,HCP000017,REP004,P001,Rep Call,True
CALL000000641,2025-11-24,HCP000017,REP004,P001,Rep Call,True
CALL000000642,2025-11-28,HCP000017,REP004,P001,Rep Call,True
CALL000000643,2025-11-18,HCP000017,REP004,P001,Rep Call,False
CALL000000644,2023-02-27,HCP000018,REP017,P001,Rep Call,True
CALL000000645,2023-03-15,HCP000018,REP017,P001,Rep Call,True
CALL000000646,2023-05-22,HCP000018,REP017,P001,Rep Call,False
CALL000000647,2023-07-27,HCP000018,REP017,P001,Rep Call,False
CALL000000648,2023-07-10,HCP000018,REP017,P001,Rep Call,False
CALL000000649,2023-07-15,HCP000018,REP017,P001,Rep Call,True
CALL000000650,2023-08-10,HCP000018,REP017,P001,Rep Call,False
CALL000000651,2023-11-08,HCP000018,REP017,P001,Rep Call,False
CALL000000652,2023-12-11,HCP000018,REP017,P001,Rep Call,False
CALL000000653,2024-01-11,HCP000018,REP017,P001,Rep Call,False
CALL000000654,2024-01-02,HCP000018,REP017,P001,Rep Call,False
CALL000000655,2024-01-17,HCP000018,REP017,P001,Rep Call,False
CALL000000656,2024-03-31,HCP000018,REP017,P001,Rep Call,False
CALL000000657,2024-04-26,HCP000018,REP017,P001,Rep Call,False
CALL000000658,2024-05-27,HCP000018,REP017,P001,Rep Call,True
CALL000000659,2024-05-04,HCP000018,REP017,P001,Rep Call,True
CALL000000660,2024-05-18,HCP000018,REP017,P001,Rep Call,False
CALL000000661,2024-06-01,HCP000018,REP017,P001,Rep Call,False
CALL000000662,2024-07-06,HCP000018,REP017,P001,Rep Call,True
CALL000000663,2024-08-09,HCP000018,REP017,P001,Rep Call,False
CALL000000664,2024-08-10,HCP000018,REP017,P001,Rep Call,False
CALL000000665,2024-09-19,HCP000018,REP017,P001,Rep Call,True
CALL000000666,2024-10-10,HCP000018,REP017,P001,Rep Call,True
CALL000000667,2024-11-08,HCP000018,REP017,P001,Rep Call,False
CALL000000668,2024-11-15,HCP000018,REP017,P001,Rep Call,False
CALL000000669,2024-11-24,HCP000018,REP017,P001,Rep Call,False
CALL000000670,2024-12-17,HCP000018,REP017,P001,Rep Call,False
CALL000000671,2024-12-01,HCP000018,REP017,P001,Rep Call,False
CALL000000672,2024-12-06,HCP000018,REP017,P001,Rep Call,False
CALL000000673,2025-02-24,HCP000018,REP017,P001,Rep Call,True
CALL000000674,2025-02-01,HCP000018,REP017,P001,Rep Call,False
CALL000000675,2025-05-04,HCP000018,REP017,P001,Rep Call,False
CALL000000676,2025-06-06,HCP000018,REP017,P001,Rep Call,False
CALL000000677,2025-07-23,HCP000018,REP017,P001,Rep Call,False
CALL000000678,2025-08-14,HCP000018,REP017,P001,Rep Call,False
CALL000000679,2025-12-01,HCP000018,REP017,P001,Rep Call,True
CALL000000680,2023-01-23,HCP000019,REP017,P001,Rep Call,True
CALL000000681,2023-01-28,HCP000019,REP017,P001,Rep Call,False
CALL000000682,2023-02-02,HCP000019,REP017,P001,Rep Call,False
CALL000000683,2023-03-18,HCP000019,REP017,P001,Rep Call,True
CALL000000684,2023-03-26,HCP000019,REP017,P001,Rep Call,False
CALL000000685,2023-03-04,HCP000019,REP017,P001,Rep Call,False
CALL000000686,2023-03-28,HCP000019,REP017,P001,Rep Call,False
CALL000000687,2023-04-02,HCP000019,REP017,P001,Rep Call,False
CALL000000688,2023-05-12,HCP000019,REP017,P001,Rep Call,False
CALL000000689,2023-05-27,HCP000019,REP017,P001,Rep Call,True
CALL000000690,2023-06-11,HCP000019,REP017,P001,Rep Call,False
CALL000000691,2023-06-30,HCP000019,REP017,P001,Rep Call,True
CALL000000692,2023-07-27,HCP000019,REP017,P001,Rep Call,True
CALL000000693,2023-08-11,HCP000019,REP017,P001,Rep Call,True
CALL000000694,2023-08-24,HCP000019,REP017,P001,Rep Call,False
CALL000000695,2023-09-10,HCP000019,REP017,P001,Rep Call,False
CALL000000696,2023-09-18,HCP000019,REP017,P001,Rep Call,False
CALL000000697,2023-10-13,HCP000019,REP017,P001,Rep Call,False
CALL000000698,2023-11-17,HCP000019,REP017,P001,Rep Call,False
CALL000000699,2023-11-23,HCP000019,REP017,P001,Rep Call,False
CALL000000700,2023-11-09,HCP000019,REP017,P001,Rep Call,False
CALL000000701,2023-11-17,HCP000019,REP017,P001,Rep Call,False
CALL000000702,2023-12-22,HCP000019,REP017,P001,Rep Call,True
CALL000000703,2023-12-13,HCP000019,REP017,P001,Rep Call,False
CALL000000704,2024-02-07,HCP000019,REP017,P001,Rep Call,True
CALL000000705,2024-03-05,HCP000019,REP017,P001,Rep Call,False
CALL000000706,2024-05-28,HCP000019,REP017,P001,Rep Call,False
CALL000000707,2024-05-29,HCP000019,REP017,P001,Rep Call,False
CALL000000708,2024-05-22,HCP000019,REP017,P001,Rep Call,False
CALL000000709,2024-05-06,HCP000019,REP017,P001,Rep Call,False
CALL000000710,2024-05-21,HCP000019,REP017,P001,Rep Call,False
CALL000000711,2024-06-21,HCP000019,REP017,P001,Rep Call,False
CALL000000712,2024-06-17,HCP000019,REP017,P001,Rep Call,False
CALL000000713,2024-08-20,HCP000019,REP017,P001,Rep Call,False
CALL000000714,2024-08-23,HCP000019,REP017,P001,Rep Call,False
CALL000000715,2024-08-25,HCP000019,REP017,P001,Rep Call,False
CALL000000716,2024-09-19,HCP000019,REP017,P001,Rep Call,False
CALL000000717,2024-10-13,HCP000019,REP017,P001,Rep Call,True
CALL000000718,2024-10-19,HCP000019,REP017,P001,Rep Call,False
CALL000000719,2024-10-28,HCP000019,REP017,P001,Rep Call,False
CALL000000720,2024-11-25,HCP000019,REP017,P001,Rep Call,False
CALL000000721,2024-11-02,HCP000019,REP017,P001,Rep Call,False
CALL000000722,2024-12-23,HCP000019,REP017,P001,Rep Call,True
CALL000000723,2025-01-29,HCP000019,REP017,P001,Rep Call,False
CALL000000724,2025-02-27,HCP000019,REP017,P001,Rep Call,False
CALL000000725,2025-03-29,HCP000019,REP017,P001,Rep Call,False
CALL000000726,2025-03-19,HCP000019,REP017,P001,Rep Call,False
CALL000000727,2025-03-06,HCP000019,REP017,P001,Rep Call,False
CALL000000728,2025-03-02,HCP000019,REP017,P001,Rep Call,False
